"Inventory_ID","ISO639P3code","Glottocode","phonemes","consonants","vowels","tones","LanguageName","level","macroarea","latitude","longitude","Genus","family_id","FamilyName"
2217,"tur","nucl1301",36,24,12,0,"Turkish","language","Eurasia",39.8667,32.8667,"Turkic","turk1311","Turkic"
2218,"zai","isth1244",32,22,7,3,"Isthmus Zapotec","language","North America",16.4548,-94.8444,"Zapotecan","otom1299","Otomanguean"
2219,"bhh","bukh1238",29,23,6,0,"Bukharic","language","Eurasia",41,64,NA,"indo1319","Indo-European"
2220,"ker","kera1255",30,24,6,0,"Kera","language","Africa",9.88165,15.1419,"East Chadic","afro1255","Afro-Asiatic"
2221,"zum","kumz1235",35,27,8,0,"Kumzari","language","Eurasia",26.1602,56.4202,NA,"indo1319","Indo-European"
2222,"coa","coco1260",27,19,8,0,"Cocos Islands Malay","language","Papunesia",-12.193342,96.833679,NA,"aust1307","Austronesian"
2223,"zsm","stan1306",30,24,6,0,"Standard Malay","language","Eurasia",3.08896,101.699,"Malayo-Sumbawan","aust1307","Austronesian"
2224,"pdt","plau1238",55,28,27,0,"Plautdietsch","language","North America",49.578028,-109.353868,NA,"indo1319","Indo-European"
2225,"kxd","keda1250",22,18,4,0,"Kedayan","dialect","Papunesia",NA,NA,NA,"aust1307","Austronesian"
2226,"pjt","pitj1243",25,17,8,0,"Pitjantjatjara","language","Australia",-26.9704,131.357,"Western Pama-Nyungan","pama1250","Pama-Nyungan"
2227,"psi","sout2672",40,29,11,0,"Southeast Pashayi","language","Eurasia",34.43099,70.30351,NA,"indo1319","Indo-European"
2228,"rmy","vlax1238",39,27,12,0,"Vlax Romani","language","Eurasia",46.09,18.16,"Indic","indo1319","Indo-European"
2228,"rmy","vlax1238",39,27,12,0,"Vlax Romani","language","Eurasia",46.09,18.16,"Indic","indo1319","Indo-European"
2229,"shi","tach1250",74,71,3,0,"Tachelhit","language","Africa",29.7854,-7.77879,"Berber","afro1255","Afro-Asiatic"
2230,"sxg","shix1238",66,51,13,2,"Shixing","language","Eurasia",28.3895,100.4,NA,"sino1245","Sino-Tibetan"
2231,"sxg","shix1238",67,51,14,2,"Shixing","language","Eurasia",28.3895,100.4,NA,"sino1245","Sino-Tibetan"
2232,"sxu","uppe1400",35,16,19,0,"Central East Middle German","language","Eurasia",51.152,12.692,NA,"indo1319","Indo-European"
2233,"vie","viet1252",45,21,16,8,"Vietnamese","language","Eurasia",20.681188,105.774071,"Viet-Muong","aust1305","Austroasiatic"
2234,"sje","pite1240",52,43,9,0,"Pite Saami","language","Eurasia",66.4011,17.4261,NA,"ural1272","Uralic"
2235,"sme","nort2671",74,63,11,0,"North Saami","language","Eurasia",68.725,22.1113,"Saami","ural1272","Uralic"
2236,"byw","belh1239",36,28,8,0,"Belhariya","language","Eurasia",26.9972,87.2783,"Mahakiranti","sino1245","Sino-Tibetan"
2237,"huz","hunz1247",60,36,24,0,"Hunzib","language","Eurasia",42.0808,46.1369,"Avar-Andic-Tsezic","nakh1245","Nakh-Daghestanian"
2238,"evn","even1259",29,18,11,0,"Evenki","language","Eurasia",61.972,94.689,"Tungusic","tung1282","Tungusic"
2238,"evn","even1259",29,18,11,0,"Evenki","language","Eurasia",61.972,94.689,"Tungusic","tung1282","Tungusic"
2239,"hnj","hmon1264",61,48,13,0,"Hmong Njua","language","Eurasia",22.5638,101.95,NA,"hmon1336","Hmong-Mien"
2240,"udm","udmu1245",36,29,7,0,"Udmurt","language","Eurasia",56.12921,52.63548,"Permic","ural1272","Uralic"
2241,"mhr","east2328",27,19,8,0,"Eastern Mari","language","Eurasia",55.8307,48.405,"Mari","ural1272","Uralic"
2242,"yuy","east2337",42,28,14,0,"East Yugur","language","Eurasia",37.9882,101.762,"Mongolic","mong1349","Mongolic-Khitan"
2243,"mdf","moks1248",40,33,7,0,"Moksha","language","Eurasia",54.1855,42.6728,"Mordvin","ural1272","Uralic"
2244,"lit","lith1251",60,45,15,0,"Lithuanian","language","Eurasia",55.1429,23.9601,"Baltic","indo1319","Indo-European"
2245,"mdf","moks1248",41,35,6,0,"Moksha","language","Eurasia",54.1855,42.6728,"Mordvin","ural1272","Uralic"
2246,"lao","laoo1244",42,21,21,0,"Lao","language","Eurasia",19,102.46,"Kam-Tai","taik1256","Tai-Kadai"
2247,"rjs","rajb1243",43,34,9,0,"Rajbanshi","language","Eurasia",26.521945,88.038582,NA,"indo1319","Indo-European"
2248,"ekk","esto1258",26,17,9,0,"Estonian","language","Eurasia",58.55,25.82,NA,"ural1272","Uralic"
2249,"bqi","bakh1245",36,24,12,0,"Bakhtiari","language","Eurasia",32.0163,49.7713,NA,"indo1319","Indo-European"
2250,"ckb","cent1972",39,31,8,0,"Central Kurdish","language","Eurasia",35.6539,45.8077,"Iranian","indo1319","Indo-European"
2251,"inh","ingu1240",69,52,17,0,"Ingush","language","Eurasia",43.11,45.03,"Nakh","nakh1245","Nakh-Daghestanian"
2252,"eng","stan1293",44,24,20,0,"English","language","Eurasia",53,-1,"Germanic","indo1319","Indo-European"
2253,"duo","dupa1235",21,15,6,0,"Dupaninan Agta","language","Papunesia",17.3748,122.188,"Greater Central Philippine","aust1307","Austronesian"
2254,"lzz","lazz1240",38,33,5,0,"Laz","language","Eurasia",41.5004,41.9096,"Kartvelian","kart1248","Kartvelian"
2255,"dlg","dolg1241",42,22,20,0,"Dolgan","language","Eurasia",71.1083,94.2936,"Turkic","turk1311","Turkic"
2256,"drh","dark1243",39,20,19,0,"Darkhat","dialect","Eurasia",50.623,99.4449,NA,"mong1349","Mongolic-Khitan"
2257,"jya","jiar1240",63,52,11,0,NA,NA,NA,NA,NA,"rGyalrong","sino1245","Sino-Tibetan"
2257,"jya","jiar1240",63,52,11,0,NA,NA,NA,NA,NA,"rGyalrong","sino1245","Sino-Tibetan"
2257,"jya","jiar1240",63,52,11,0,NA,NA,NA,NA,NA,"rGyalrong","sino1245","Sino-Tibetan"
2258,"jun","juan1238",37,19,18,0,"Juang","language","Eurasia",21.2606,85.5845,"Munda","aust1305","Austroasiatic"
2259,"azb","sout2697",33,24,9,0,"South Azerbaijani","language","Eurasia",36.5137,48.4302,"Turkic","turk1311","Turkic"
2260,"sjd","kild1236",128,113,15,0,"Kildin Saami","language","Eurasia",68.2158,35.8348,"Saami","ural1272","Uralic"
2261,"rus","russ1263",42,36,6,0,"Russian","language","Eurasia",59,50,"Slavic","indo1319","Indo-European"
2262,"gle","iris1253",49,35,14,0,"Irish","language","Eurasia",53.2186,-7.61509,"Celtic","indo1319","Indo-European"
2262,"gle","iris1253",49,35,14,0,"Irish","language","Eurasia",53.2186,-7.61509,"Celtic","indo1319","Indo-European"
2262,"gle","iris1253",49,35,14,0,"Irish","language","Eurasia",53.2186,-7.61509,"Celtic","indo1319","Indo-European"
2263,"loy","lowa1242",43,35,8,0,"Lowa","language","Eurasia",29.0324,83.8959,"Bodic","sino1245","Sino-Tibetan"
2264,"sbu","stod1241",41,35,6,0,"Stod Bhoti","language","Eurasia",32.497,77.116,"Bodic","sino1245","Sino-Tibetan"
2265,"dan","dani1285",26,15,11,0,"Danish","language","Eurasia",54.8655,9.36284,"Germanic","indo1319","Indo-European"
2266,"tgk","taji1245",29,23,6,0,"Tajik","language","Eurasia",38.8213,68.5549,"Iranian","indo1319","Indo-European"
2267,"nru","yong1270",47,37,10,0,"Narua","language","Eurasia",27.8,100.9,NA,"sino1245","Sino-Tibetan"
2268,"udm","bese1243",33,25,8,0,"Besermyan","dialect","Eurasia",NA,NA,"Permic","ural1272","Uralic"
2269,"fra","stan1290",34,20,14,0,"French","language","Eurasia",48,2,"Romance","indo1319","Indo-European"
2270,"isk","ishk1246",39,32,7,0,"Ishkashimi","language","Eurasia",36.67,71.55,"Iranian","indo1319","Indo-European"
2271,"kca","khan1273",25,16,9,0,"Kazym-Berezover-Suryskarer Khanty","language","Eurasia",62.4308,66.1218,"Ugric","ural1272","Uralic"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2272,"gsw","swis1247",55,26,29,0,"Central Alemannic","language","Eurasia",47.0516,8.46419,"Germanic","indo1319","Indo-European"
2273,"mrj","west2392",34,24,10,0,"Western Mari","language","Eurasia",56.22,46.569,"Mari","ural1272","Uralic"
2274,"ces","czec1258",40,27,13,0,"Czech","language","Eurasia",49.873398,15.10437,"Slavic","indo1319","Indo-European"
2275,"mlt","malt1254",35,24,11,0,"Maltese","language","Eurasia",35.8884,14.4508,"Semitic","afro1255","Afro-Asiatic"
2276,"che","chec1245",67,39,28,0,"Chechen","language","Eurasia",43.5,45.5,"Nakh","nakh1245","Nakh-Daghestanian"
2277,"kan","nucl1305",44,34,10,0,"Kannada","language","Eurasia",13.5878,76.1198,"Southern Dravidian","drav1251","Dravidian"
2278,"mwl","mira1251",49,22,27,0,"Mirandese","language","Eurasia",41.5375,-6.38371,NA,"indo1319","Indo-European"
2279,"kca","khan1273",26,16,10,0,"Kazym-Berezover-Suryskarer Khanty","language","Eurasia",62.4308,66.1218,"Ugric","ural1272","Uralic"
2280,"tsj","tsha1245",39,32,7,0,"Tshangla","language","Eurasia",27.3694,91.7741,"Bodic","sino1245","Sino-Tibetan"
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Kombio-Arapesh",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Kuki-Chin",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Albanian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Huarpe",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Central Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Jirajaran",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Turkic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Koiarian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Berber",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Arunachal",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Burmese-Lolo",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bak",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Oceanic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Pre-Andine Arawakan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Athapaskan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mayan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Cholon",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mayan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Matacoan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mixtecan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Timote-Cuica",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Biu-Mandara",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Indic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Samoyedic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Tacame",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Biu-Mandara",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"South-Central Dravidian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Kru",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bodic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Sign Languages",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Hmong-Mien",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Sign Languages",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mayan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Mande",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Burmese-Lolo",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bodic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Central Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Panoan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"North Borneo",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Engan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Creoles and Pidgins",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mel",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Awju-Dumut",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Kapixana",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Central Dravidian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Karen",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Pearic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Chinookan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Yeniseian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Katuic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Creoles and Pidgins",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Sign Languages",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Otomian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Northern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Chimúan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Mongolic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bantoid",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Alto-Orinoco",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Oceanic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bantoid",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Northern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Ubangi",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Aztecan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Aztecan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Aztecan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Aztecan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Central Malayo-Polynesian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Algonquian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Palaungic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Qiangic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Quechuan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Qiangic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Creoles and Pidgins",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Indic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Slavic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Sahaptian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Athapaskan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Slavic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bahnaric",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Bodic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Saharan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Dogon",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Tasmanian",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Celebic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Tupi-Guaraní",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Turkic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Chimbu",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Western Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Serra Hills",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Germanic",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2281,"","",45,37,8,0,NA,NA,NA,NA,NA,"Southeastern Pama-Nyungan",NA,NA
2282,"lit","lith1251",59,45,14,0,"Lithuanian","language","Eurasia",55.1429,23.9601,"Baltic","indo1319","Indo-European"
2283,"oss","osse1243",39,32,7,0,NA,NA,NA,NA,NA,"Iranian","indo1319","Indo-European"
2284,"jdt","jude1256",31,23,8,0,"Judeo-Tat","language","Eurasia",42.068306,48.264749,NA,"indo1319","Indo-European"
2285,"lad","ladi1251",25,20,5,0,"Ladino","language","Eurasia",41.205,28.6632,"Romance","indo1319","Indo-European"
2286,"ykg","nort2745",39,20,19,0,"Northern Yukaghir","language","Eurasia",70.498,157.853,"Yukaghir","yuka1259","Yukaghir"
2287,"kor","kore1280",38,21,17,0,"Korean","language","Eurasia",37.5,128,"","kore1284","Koreanic"
2288,"eve","even1260",36,18,18,0,"Even","language","Eurasia",70.6687,130.914,"Tungusic","tung1282","Tungusic"
2289,"mnj","munj1244",44,35,9,0,"Munji","language","Eurasia",35.9321,70.9404,NA,"indo1319","Indo-European"
2290,"brh","brah1256",43,26,17,0,"Brahui","language","Eurasia",29.04,66.56,"Northern Dravidian","drav1251","Dravidian"
2291,"ynk","nauk1242",22,18,4,0,"Naukan Yupik","language","Eurasia",65.5184,-171.755,"Eskimo","eski1264","Eskimo-Aleut"
2292,"evn","even1259",25,17,8,0,"Evenki","language","Eurasia",61.972,94.689,"Tungusic","tung1282","Tungusic"
2292,"evn","even1259",25,17,8,0,"Evenki","language","Eurasia",61.972,94.689,"Tungusic","tung1282","Tungusic"
2293,"kxv","kuvi1243",37,22,15,0,"Kuvi","language","Eurasia",18.8832,83.7552,"South-Central Dravidian","drav1251","Dravidian"
2294,"ths","thak1245",29,19,10,0,"Thakali","language","Eurasia",28.7014,83.6466,"Bodic","sino1245","Sino-Tibetan"
2295,"unr","mund1320",28,23,5,0,"Mundari","language","Eurasia",23.03,85.85,"Munda","aust1305","Austroasiatic"
2295,"unr","mund1320",28,23,5,0,"Mundari","language","Eurasia",23.03,85.85,"Munda","aust1305","Austroasiatic"
2296,"azj","nort2697",39,24,15,0,"North Azerbaijani","language","Eurasia",40.9777,46.4737,NA,"turk1311","Turkic"
2297,"itl","itel1242",32,27,5,0,"West Itelmen","language","Eurasia",56.046173,156.30704,"Southern Chukotko-Kamchatkan","chuk1271","Chukotko-Kamchatkan"
2298,"jih","puxi1242",66,36,30,0,"Puxi","dialect","Eurasia",NA,NA,NA,"sino1245","Sino-Tibetan"
2299,"byh","bujh1238",47,31,16,0,"Bujhyal","language","Eurasia",28.0084,84.5068,NA,"sino1245","Sino-Tibetan"
2300,"lzz","lazz1240",34,29,5,0,"Laz","language","Eurasia",41.5004,41.9096,"Kartvelian","kart1248","Kartvelian"
2301,"kxs","kang1281",36,27,9,0,"Kangjia","language","Eurasia",35.043,101.254,NA,"mong1349","Mongolic-Khitan"
2302,"mai","mait1250",51,26,25,0,"Maithili","language","Eurasia",26.3817,86.2211,"Indic","indo1319","Indo-European"
2303,"spa","stan1288",45,19,26,0,"Spanish","language","Eurasia",40.4414,-1.11788,"Romance","indo1319","Indo-European"
2303,"spa","stan1288",45,19,26,0,"Spanish","language","Eurasia",40.4414,-1.11788,"Romance","indo1319","Indo-European"
2304,"roh","roma1326",46,27,19,0,"Romansh","language","Eurasia",46.5538,9.92812,"Romance","indo1319","Indo-European"
2304,"roh","roma1326",46,27,19,0,"Romansh","language","Eurasia",46.5538,9.92812,"Romance","indo1319","Indo-European"
2304,"roh","roma1326",46,27,19,0,"Romansh","language","Eurasia",46.5538,9.92812,"Romance","indo1319","Indo-European"
2304,"roh","roma1326",46,27,19,0,"Romansh","language","Eurasia",46.5538,9.92812,"Romance","indo1319","Indo-European"
2305,"bfw","bond1245",42,21,21,0,"Bondo","language","Eurasia",19.1512,83.8141,"Munda","aust1305","Austroasiatic"
2306,"bft","balt1258",40,35,5,0,"Balti","language","Eurasia",34.4491,77.2859,"Bodic","sino1245","Sino-Tibetan"
2307,"xsr","sher1255",50,34,16,0,"Solu-Khumbu Sherpa","language","Eurasia",27.674,86.9994,"Bodic","sino1245","Sino-Tibetan"
2308,"spa","stan1288",25,18,7,0,"Spanish","language","Eurasia",40.4414,-1.11788,"Romance","indo1319","Indo-European"
2308,"spa","stan1288",25,18,7,0,"Spanish","language","Eurasia",40.4414,-1.11788,"Romance","indo1319","Indo-European"
2309,"yue","yuec1235",41,19,22,0,"Yue Chinese","language","Eurasia",23,113,"Chinese","sino1245","Sino-Tibetan"
2310,"kbd","kaba1278",55,47,8,0,"Kabardian","language","Eurasia",43.5082,43.3918,"Northwest Caucasian","abkh1242","Abkhaz-Adyge"
2311,"lez","lezg1247",47,38,9,0,"Lezgian","language","Eurasia",41.5157,47.8951,"Lezgic","nakh1245","Nakh-Daghestanian"
2312,"dta","daur1238",57,45,12,0,"Dagur","language","Eurasia",48,124,"Mongolic","mong1349","Mongolic-Khitan"
2313,"hut","huml1238",69,41,28,0,"Humla","language","Eurasia",30.1451,81.5659,NA,"sino1245","Sino-Tibetan"
