InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids,glottocode,isocodes,macroarea
2437,sind1272,snd,Sindhi,Sindhi (Vicholi),0272,ɲ,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,sind1279,Sindhi,False,language,safe,26,69,snd,NA,NA,0,0,11,IN PK,sind1272,snd,Eurasia
2438,arbe1236,aae,Arbëresh Albanian,Arbëresh Albanian (Kundisa),006A,j,NA,FALSE,consonant,ea,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,indo1319,alba1268,Arbëreshë Albanian,False,language,vulnerable,38.911,16.7164,aae,NA,NA,0,0,4,IT,arbe1236,aae,Eurasia
2438,arbe1236,aae,Arbëresh Albanian,Arbëresh Albanian (Kundisa),00E7,ç,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,indo1319,alba1268,Arbëreshë Albanian,False,language,vulnerable,38.911,16.7164,aae,NA,NA,0,0,4,IT,arbe1236,aae,Eurasia
2438,arbe1236,aae,Arbëresh Albanian,Arbëresh Albanian (Kundisa),0272,ɲ,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,alba1268,Arbëreshë Albanian,False,language,vulnerable,38.911,16.7164,aae,NA,NA,0,0,4,IT,arbe1236,aae,Eurasia
2438,arbe1236,aae,Arbëresh Albanian,Arbëresh Albanian (Kundisa),028E,ʎ,NA,FALSE,consonant,ea,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,indo1319,alba1268,Arbëreshë Albanian,False,language,vulnerable,38.911,16.7164,aae,NA,NA,0,0,4,IT,arbe1236,aae,Eurasia
2439,kurt1248,xkz,Kurtoep,NA,0063,c,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,sino1245,bumt1238,Kurtokha,False,language,vulnerable,27.5365,90.9822,xkz,NA,NA,0,0,0,BT CN,kurt1248,xkz,Eurasia
2439,kurt1248,xkz,Kurtoep,NA,0063+02B0,cʰ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-,sino1245,bumt1238,Kurtokha,False,language,vulnerable,27.5365,90.9822,xkz,NA,NA,0,0,0,BT CN,kurt1248,xkz,Eurasia
2439,kurt1248,xkz,Kurtoep,NA,006A,j,NA,FALSE,consonant,ea,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-,sino1245,bumt1238,Kurtokha,False,language,vulnerable,27.5365,90.9822,xkz,NA,NA,0,0,0,BT CN,kurt1248,xkz,Eurasia
2439,kurt1248,xkz,Kurtoep,NA,00E7,ç,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-,sino1245,bumt1238,Kurtokha,False,language,vulnerable,27.5365,90.9822,xkz,NA,NA,0,0,0,BT CN,kurt1248,xkz,Eurasia
2439,kurt1248,xkz,Kurtoep,NA,025F,ɟ,NA,FALSE,consonant,ea,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-,sino1245,bumt1238,Kurtokha,False,language,vulnerable,27.5365,90.9822,xkz,NA,NA,0,0,0,BT CN,kurt1248,xkz,Eurasia
